Country Name;Country Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005
Lower middle income;LMC;484,5779528;452,5411341;462,1902454;454,5555773;486,2218393;534,8310368;574,7628072;581,2699834;514,0860351;549,3344389;566,5172846;564,0153715;598,2360424;674,9948348;761,9486837;869,0889457
Low & middle income;LMY;863,3170357;902,7255912;876,7380715;915,9002992;975,114086;1073,943651;1153,537042;1201,61562;1149,281468;1104,89757;1188,304512;1185,203783;1192,962136;1325,692417;1552,907622;1827,704585
Lesotho;LSO;350,0608392;404,1970899;466,2744404;458,5535585;471,8417914;527,6998379;489,1318193;507,1004656;464,8063925;451,9271579;436,488352;405,6053137;382,1901735;573,6537676;753,3807868;842,8130532
Late-demographic dividend;LTE;1117,047339;1206,922478;1106,337908;1136,140482;1279,527628;1542,23383;1683,588566;1745,633446;1665,250857;1525,655369;1663,018045;1706,426505;1795,56836;2033,113648;2429,133283;2913,943154
Lithuania;LTU;;;;;;2168,796099;2328,153808;2830,737533;3166,895648;3113,546428;3297,354701;3530,147337;4146,987928;5505,535669;6706,966998;7863,162009
Luxembourg;LUX;34645,14324;37007,43875;40965,74432;41479,0872;45481,8922;52831,25237;52571,93499;47042,34711;47584,46439;51654,4028;48735,99549;48179,42085;52930,64115;65445,88503;75716,35108;80289,69641
Latvia;LVA;;;;;;2322,08701;2422,250575;2675,244828;2965,073007;3144,991127;3351,230706;3566,171119;4125,210034;5127,593575;6343,143526;7552,873894
Macao SAR, China;MAC;9368,368638;10562,3381;13466,38275;15195,97138;16585,17052;18147,33624;18106,32572;17967,43203;16460,21462;15513,46901;15710,08693;15552,95038;16315,36363;17808,90151;22446,33637;25043,01895
St. Martin (French part);MAF;;;;;;;;;;;;;;;;
Morocco;MAR;1206,011838;1266,849441;1299,421679;1199,319377;1326,941304;1432,310151;1561,129441;1396,769917;1472,38562;1447,968739;1334,943051;1339,293577;1416,488158;1725,458038;1952,90183;2018,025743
Monaco;MCO;84289,55954;83738,35455;91647,98265;85399,05868;89380,57478;101910,1086;101237,2577;90798,66435;92995,90636;91257,67202;82367,99128;82273,63617;88576,50619;108259,4931;122691,6374;124193,6056
Moldova;MDA;;;;;;476,988491;462,1697494;528,1804344;465,0539664;321,0262233;354,0037982;407,7348445;458,6778168;548,2913146;720,9459511;831,2081782
Madagascar;MDG;265,6761189;222,1537443;245,8643162;265,9345074;227,8369055;234,4940582;287,3565596;247,1294102;252,4652058;243,2527515;245,9390659;278,5557032;262,2859481;316,7998965;245,1235876;274,8197023
Maldives;MDV;963,8417858;1064,057578;1205,651953;1328,606757;1431,623341;1569,963504;1737,700111;1926,24223;2011,869392;2154,228846;2234,579866;3039,334623;3049,197616;3475,983305;3941,431136;3639,966576
Middle East & North Africa;MEA;2165,505905;2123,975287;2272,130448;2233,889761;2276,345577;2477,02394;2747,363957;2795,070031;2665,349698;2801,144057;3066,625312;3020,902993;2953,183178;3264,777123;3737,957617;4410,256841
Mexico;MEX;3112,268706;3661,947879;4170,623287;5650,026286;5854,417857;3928,223926;4412,116345;5289,167988;5481,181497;6157,192475;7157,8145;7544,568648;7593,137793;7075,369643;7484,486542;8277,671251
Marshall Islands;MHL;1660,129889;1704,549211;1849,182658;1995,966366;2152,165688;2382,821016;2193,774365;2194,362735;2229,712447;2267,344267;2272,722795;2388,549648;2515,527974;2458,068318;2456,244952;2568,361142
Middle income;MIC;910,9212464;953,9780873;929,3182578;973,3089006;1042,575206;1149,122671;1234,711368;1287,530821;1230,729008;1183,702703;1272,347608;1272,553487;1281,540962;1427,138203;1675,143132;1975,915489
North Macedonia;MKD;2354,263462;2477,685524;1225,373149;1352,025726;1794,709897;2359,800338;2338,068311;1964,882893;1866,85009;1908,592601;1854,145956;1815,920091;1961,203736;2408,80011;2762,560358;3037,75311
Mali;MLI;317,3893069;315,4563173;319,8380297;310,1382515;223,018023;282,341255;282,6330008;267,1891588;281,8726309;323,1686388;269,8711377;307,4369205;334,8365206;392,524759;440,1684418;488,8281374
Malta;MLT;7191,923603;7558,277383;8220,245518;7296,310144;8000,518005;9114,358065;9397,800918;9679,882857;10183,67599;10648,9889;11039,05651;11021,78636;11843,93902;13689,98999;15109,05497;15835,34667
Myanmar;MMR;;;;;;;;;;;190,6062319;137,1683267;142,0822652;217,3904189;217,5942826;244,8823499
Middle East & North Africa (excluding high income);MNA;;;;1198,784045;1200,510354;1340,514606;1523,56135;1534,89406;1529,365354;1588,504283;1617,016922;1643,936779;1568,046345;1738,485558;1980,256211;2292,523267
Montenegro;MNE;;;;;;;;;;;1627,072633;1909,598702;2106,635068;2789,159065;3380,165121;3674,617924
Mongolia;MNG;1172,443066;1072,636319;587,3032317;339,5220871;405,9748378;631,92009;580,9108441;505,5944739;477,3347341;444,9951451;474,2168965;524,0553079;571,5926395;646,1932563;797,9786853;998,8313648
Northern Mariana Islands;MNP;;;;;;;;;;;;;21978,77439;21381,60733;21136,84799;18764,812
Mozambique;MOZ;;277,9342798;191,5821534;190,552061;186,8485304;187,357741;260,857255;303,5116338;333,8426027;341,4809152;313,5680341;291,467739;299,6830541;323,5225887;381,1565927;415,348291
Mauritania;MRT;501,1933984;691,4510119;683,4507902;568,5361881;583,428647;611,7212806;607,9471633;576,0881705;550,8800248;548,7473096;491,8427617;479,4034763;476,7386237;547,0752157;623,7804239;722,3238956
Mauritius;MUS;2506,179312;2669,3277;2973,206977;2973,797821;3197,331024;3599,555202;3899,435192;3646,630626;3593,234081;3695,934909;3929,075495;3856,625227;4018,948897;4793,718179;5388,065784;5282,906022
Malawi;MWI;199,9863423;229,527539;185,7858866;213,2406131;121,2641276;141,9543906;227,5847702;259,4504941;165,8953935;163,6142468;156,3857186;150,1489558;298,4333849;267,3990565;282,5670846;289,5551689
Malaysia;MYS;2441,741991;2653,526742;3113,646333;3433,163316;3728,111974;4329,707364;4798,61314;4637,865016;3263,33385;3492,669354;4043,662051;3913,428726;4165,726104;4461,847687;4952,212975;5587,02565
North America;NAC;23645,61431;24086,21645;24967,70632;25765,54155;26925,46151;27891,38744;29105,32086;30510,89188;31684,7733;33311,75118;35147,87659;35822,80361;36666,27032;38391,00675;40766,67325;43349,0056
Namibia;NAM;1944,137621;2027,008113;2257,632393;2069,624996;2284,580811;2421,87049;2371,884669;2416,11979;2209,772147;2165,113225;2136,440243;1906,292604;1769,17591;2560,774036;3396,911932;3674,002201
New Caledonia;NCL;14800,02869;15133,16224;16261,29693;16640,80235;16037,02524;18721,05644;18257,21505;16341,58735;15387,86958;14611,8328;12579,59511;;;;;
Niger;NER;309,0568829;280,8614603;273,7306609;181,3238943;170,5010938;198,1819057;202,2847478;181,3286659;196,9271083;184,6485676;158,7049748;165,5405619;178,0545148;215,9566573;232,5855765;249,9279298
Nigeria;NGA;567,5286729;502,9141389;477,1776142;270,2239615;321,3206772;408,18106;461,5195779;479,9837556;469,4305648;497,8415405;567,930736;590,381815;741,7475112;795,3862467;1007,874328;1268,383443
Nicaragua;NIC;241,87647;348,8647688;410,7675726;393,6034575;847,3744318;890,0054491;908,6325065;909,3359271;943,9218956;972,8869884;1007,501429;1034,551588;1000,935948;1005,732473;1080,268112;1162,290113
Netherlands;NLD;21290,86038;21732,2308;23904,03739;23122,41079;24646,3143;29258,13435;29006,80945;26700,53713;27885,80838;28263,09671;26149,41108;26873,27593;29204,03983;35672,2066;40362,39478;41979,05585
Norway;NOR;28242,94374;28596,933;30523,98506;27963,66522;29315,84191;34875,70433;37321,9742;36629,0309;34788,35985;36371,05095;38131,46061;38542,7151;43084,47247;50134,89077;57603,83602;66810,47852
Nepal;NPL;191,8789042;202,08061;170,5866683;178,6259703;193,279505;203,980809;204,6857552;217,787953;210,6114878;214,106767;229,4902871;246,725629;244,7208237;252,4024323;286,1575938;315,80563
Nauru;NRU;;;;;;;;;;;;;;;;
New Zealand;NZL;13663,02162;12230,07345;11793,13924;13094,34545;15280,31278;17400,42018;18794,43604;17474,18703;14738,44557;15322,22383;13641,10272;13882,85683;16874,18749;21913,70817;25420,23488;27751,06547
OECD members;OED;17513,06907;18352,81606;19558,51108;19651,91644;20824,80103;22767,45766;22790,73214;22281,92739;22371,6991;23340,07863;23663,58679;23286,49481;24120,29341;26811,90884;29628,40244;31102,98913
Oman;OMN;6448,127685;5988,844697;6278,642993;6029,189622;6013,191867;6261,736061;6830,633316;7039,61185;6254,983965;6967,102921;8601,25417;8475,964136;8626,984097;9066,347498;10126,1161;12377,06807
Other small states;OSS;3130,878107;3154,669371;3377,825387;3158,589117;3242,930187;3650,956646;3783,800461;3870,431556;3722,681841;3935,869929;4373,322342;4274,863919;4533,509373;5541,612751;6776,328495;8064,886475
Pakistan;PAK;371,6785662;410,2953191;426,9572127;439,6597688;431,1531276;489,881814;497,2161432;476,3812312;461,2167361;454,2761254;519,5343268;495,3454616;483,4969271;543,7518258;625,3978597;683,0902351
Panama;PAN;2603,846622;2803,941591;3122,081256;3339,919455;3489,152406;3494,516014;3529,852222;3741,279464;3974,667035;4082,615957;4060,324493;4046,419981;4126,241558;4267,303325;4592,152614;4916,914994
Peru;PER;1196,586858;1524,770874;1566,011552;1488,033249;1881,737119;2194,01797;2232,075906;2306,438801;2163,120031;1924,486567;1955,588006;1941,475632;2021,23974;2145,643183;2417,035501;2729,498682
Philippines;PHL;715,9137121;715,7468201;814,7685392;816,4123244;939,9186379;1062,133065;1160,309681;1127,526549;966,989169;1087,378156;1038,90854;957,1899393;999,9059505;1010,309637;1078,628944;1193,977291
Palau;PLW;;;;;;;;;;;7647,929861;8085,066543;8302,011509;7762,224242;8299,496653;9325,554825
Papua New Guinea;PNG;697,539573;801,4722863;905,2489808;1005,152359;1086,291813;893,773636;970,0923023;906,3595891;678,8972756;608,2820627;602,1869023;515,6846078;491,8343081;568,2464399;618,0368977;749,1863962
Poland;POL;1731,209509;2235,541089;2459,020685;2497,195241;2874,825311;3682,791215;4140,983541;4116,926243;4510,413117;4389,976415;4492,727604;4981,198619;5196,932921;5693,377763;6681,178818;8021,003655
Pre-demographic dividend;PRE;471,2709253;444,1050869;399,9539652;340,9085404;312,85265;361,5998205;387,7496017;397,9701782;399,1872803;394,5387938;437,3188138;419,9030984;485,2361391;537,1901322;638,8714596;774,4712169
Puerto Rico;PRI;8652,507492;9064,018517;9659,3389;10212,27676;10876,41882;11579,185;12173,16369;12817,64496;14304,40499;15220,99134;16192,12697;18123,1987;18731,45939;19557,12025;20988,99233;21959,3227
Korea, Dem. People’s Rep.;PRK;;;;;;;;;;;;;;;;
Portugal;PRT;7884,617945;8958,985389;10810,56657;9534,656364;9977,319873;11781,36185;12185,0914;11575,50711;12199,20639;12471,07936;11497,75346;11724,6115;12875,32079;15762,97579;18031,00042;18773,12536
Paraguay;PRY;1376,164673;1611,400976;1610,213334;1591,37311;1686,846001;1897,096362;2002,685918;1993,802781;1812,994022;1694,110236;1663,605252;1565,053712;1300,851426;1365,416418;1679,497171;1843,633791
West Bank and Gaza;PSE;;;;;1201,581542;1326,562857;1317,466751;1389,164971;1465,046057;1499,492177;1476,17185;1335,553195;1156,217473;1257,69857;1337,565724;1455,187875
Pacific island small states;PSS;1429,637081;1495,491585;1617,532898;1681,953201;1907,801567;2025,670992;2140,937718;2110,235113;1780,619646;1925,690866;1757,950453;1703,695836;1771,917956;2050,203728;2338,950229;2540,821702
Post-demographic dividend;PST;19044,41297;19949,49311;21262,28469;21263,71784;22634,60152;24969,95766;24958,80593;24357,243;24357,46455;25444,92711;25739,75368;25382,4255;26335,27788;29387,00683;32481,70678;34016,92589
French Polynesia;PYF;15913,59048;16038,04919;17169,12403;17539,71383;16444,07868;18261,82686;17788,14905;15723,21331;16302,46058;16073,99879;14323,82082;;;;;
Qatar;QAT;15454,08233;14124,29283;15434,45934;14270,97377;14544,09164;15849,72008;17337,42187;21104,7243;18593,54892;21723,69996;29976,11704;28517,26721;30214,85901;34517,75509;42124,82901;51455,59419
Romania;ROU;1680,705623;1260,749045;1102,103785;1158,132516;1323,104325;1650,276481;1633,010644;1577,323357;1852,467309;1599,889533;1659,90764;1825,179805;2119,882673;2679,41191;3494,944517;4617,929016
Russian Federation;RUS;3485,112306;3485,056;3095,659779;2929,462119;2663,394599;2665,780963;2643,930749;2737,573023;1834,862986;1330,760707;1771,59783;2100,358253;2377,536957;2975,132778;4102,372294;5323,473877
Rwanda;RWA;349,8733576;269,8501567;302,7384118;314,7513543;126,9547229;221,6287362;229,8869585;288,4091673;285,7101918;242,3140657;218,6801627;203,4568715;199,0673298;215,7489815;240,6492936;291,9966862
South Asia;SAS;359,267001;312,5370364;324,7265761;314,7518577;349,572377;380,3897151;407,7895414;419,358913;417,0214863;438,3552224;447,4347638;450,7945136;464,4453469;532,9115071;607,3992652;684,7445242
Saudi Arabia;SAU;7246,016367;7883,245738;7932,090938;7485,541334;7421,291231;7690,577522;8335,803866;8551,674296;7419,160019;8007,95978;9171,330145;8684,647401;8695,400072;9609,966975;11185,13337;13791,44629
Sudan;SDN;483,952592;432,4790979;260,5102439;320,4855165;449,7106937;473,4133899;300,5649303;378,9546756;355,1524309;328,0685926;366,1728076;383,0159987;418,2518413;484,8447351;573,3069261;689,209557
Senegal;SEN;961,5739465;916,9307631;951,4285278;873,8830905;580,1177072;710,7245102;719,5433474;647,829366;681,2600726;680,5723504;604,654066;615,2684717;656,6227077;823,7211451;940,5516918;993,9320411
Singapore;SGP;11861,75616;14502,37999;16135,91365;18290,02824;21553,0309;24914,41126;26233,6289;26375,97195;21829,29987;21796,08444;23852,32703;21700,02005;22159,68886;23730,15245;27608,53737;29961,26328
Solomon Islands;SLB;970,0160546;998,6753869;1147,829656;1210,36346;1330,609562;1445,481661;1529,441335;1494,52894;1206,0032;1200,774161;1054,388246;944,6140341;784,6498272;744,3525546;818,0588673;880,8129914
Sierra Leone;SLE;150,3890323;179,361334;156,4032118;177,597591;211,5924777;202,3158548;218,3665864;196,1151103;153,458527;150,0062901;138,6986922;229,3755148;252,3962103;266,4471103;266,5695675;292,3493252
El Salvador;SLV;914,1309275;983,1800319;1073,311045;1216,701063;1380,70763;1585,109459;1684,785985;1778,837576;1886,35964;1930,623493;2001,538009;2072,299842;2124,102889;2209,496508;2278,431843;2428,569512
San Marino;SMR;;;;;;;;;;44783,21294;40124,4599;41731,13757;44490,82803;56034,29267;64869,6626;66795,51231
Somalia;SOM;126,9249205;;;;;;;;;;;;;;;
Serbia;SRB;;;;;;2196,618467;2749,966439;3178,831484;2416,069077;2441,430389;870,1365252;1634,875061;2149,909404;2832,490652;3331,228766;3720,479155
Sub-Saharan Africa (excluding high income);SSA;662,476757;653,9699838;627,4310914;569,52689;546,2032028;609,9392797;613,7216092;621,4997886;584,1009028;573,835414;595,7604955;553,388921;587,67422;717,9537161;871,5588913;1007,140258
South Sudan;SSD;;;;;;;;;;;;;;;;
Sub-Saharan Africa;SSF;663,1114476;654,598406;628,1578662;570,3146302;546,9936875;610,7364992;614,4873617;622,3423113;584,9981277;574,7321524;596,6178838;554,2404001;588,6058628;718,856999;872,6031506;1008,246679
Small states;SST;2979,656118;2985,561494;3126,897738;3033,946233;3138,720477;3502,51362;3671,431425;3874,117665;3810,079425;4024,356741;4393,992618;4346,331362;4583,99708;5398,544349;6416,655779;7531,784753
Sao Tome and Principe;STP;;;;;;;;;;;;524,6874217;577,6385699;678,6940562;745,3136577;866,5074511
Suriname;SUR;958,6146981;1084,974758;961,8333314;1001,716482;1391,600964;1565,212023;1921,879712;2039,854809;2415,77884;1904,424719;2012,260287;1750,558371;2267,721066;2611,356086;3006,189322;3590,626616
Slovak Republic;SVK;2405,535136;2691,195606;2920,917567;3102,296793;3771,359427;4819,125555;5196,94038;5146,671078;5538,616465;5643,675109;5413,150621;5717,21709;6533,553213;8712,698793;10671,82186;11685,75482
Slovenia;SVN;9107,477079;6633,73828;6562,018396;6656,933376;7564,741184;10730,45091;10815,11122;10454,96556;11175,7711;11452,78279;10201,30354;10479,75943;11777,15551;14849,03695;17233,13856;18098,90873
Sweden;SWE;30343,18287;31562,2506;32532,42047;24225,2998;25883,01582;30066,22516;32774,08184;30113,25397;30382,65472;30740,21117;29456,06864;27093,08111;29729,71934;37090,94137;42544,41047;43163,99996
Eswatini;SWZ;1355,393945;1367,784814;1481,864599;1528,892444;1563,752953;1833,089427;1695,131189;1781,870028;1609,220662;1557,058632;1728,705335;1521,767619;1405,441856;2148,619929;2699,133395;3083,826226
Sint Maarten (Dutch part);SXM;;;;;;;;;;;;;;;;
Seychelles;SYC;5302,843727;5314,663128;6128,445569;6559,129994;6555,504407;6748,931109;6583,201018;7280,989621;7715,918147;7747,612159;7578,851053;7663,13708;8331,261997;8524,961236;10176,65871;11092,51074
Syrian Arab Republic;SYR;988,9486722;1012,9869;1004,997314;1009,649047;725,5680738;794,445153;934,6230285;955,8439487;974,4387618;991,2508329;1177,629268;1258,447322;1263,255122;1253,395146;1407,178424;1571,738407
Turks and Caicos Islands;TCA;;;;;;;;;;;;16629,34223;15784,60356;16382,93711;18187,22135;20533,91625
Chad;TCD;291,5532595;304,8747696;296,0393706;222,9232851;173,9903751;206,2610645;221,6730095;205,8627232;224,553884;190,5589772;165,7629866;196,9736976;220,3759764;291,9448516;453,5218172;658,3049578
East Asia & Pacific (IDA & IBRD countries);TEA;417,4683403;446,2732946;493,1788413;534,3177433;634,466009;773,3234441;877,4845991;898,1333209;813,877502;885,867951;965,4910612;1017,723555;1116,533549;1253,274788;1441,803741;1657,034923
Europe & Central Asia (IDA & IBRD countries);TEC;2648,592639;2545,612536;2332,848191;2284,823427;1980,487457;2128,295076;2184,034374;2249,614749;2173,391026;1883,447061;2049,289695;2086,793566;2346,075609;2882,571348;3730,212366;4670,487007
Togo;TGO;431,4501598;414,7820816;429,0420348;306,1505635;238,4653956;309,8184402;336,9772364;334,1433955;342,658274;329,6959964;302,2063943;292,5673576;326,8556001;396,0300441;412,589392;406,4009505
Thailand;THA;1508,942737;1716,415599;1927,882737;2209,371832;2491,42809;2846,583364;3043,981173;2468,179209;1845,831225;2033,255822;2007,736363;1893,26831;2096,187999;2359,116494;2660,122791;2894,061896
Tajikistan;TJK;497,6320261;469,3379255;346,9784139;294,4038807;268,0002958;213,6353402;178,361221;155,1884916;219,0404999;177,5597157;138,4288795;171,0479834;190,0025003;237,7574442;311,6273248;340,5830327
Turkmenistan;TKM;865,789417;846,6461572;820,6842727;792,6684621;622,3706261;589,905474;554,8327509;562,6370536;590,393217;548,6991476;643,174726;774,4828307;967,8901647;1283,911263;1453,916238;1704,417531
Latin America & the Caribbean (IDA & IBRD countries);TLA;2597,780174;3177,207561;2941,145605;3337,420812;3748,737948;3929,375314;4200,605952;4533,455025;4489,389525;3955,810702;4305,786708;4130,731779;3623,035381;3645,639688;4166,753514;5007,857917
Timor-Leste;TLS;;;;;;;;;;;497,1313913;574,4567883;553,4630116;573,6574921;1109,560106;1822,574927
Middle East & North Africa (IDA & IBRD countries);TMN;;;;1198,386972;1200,369726;1340,494946;1525,569504;1536,261859;1529,82989;1589,233085;1618,326259;1647,156678;1572,489691;1743,725174;1987,376604;2301,86514
Tonga;TON;1194,541034;1387,996781;1436,76863;1449,290836;2024,002163;2110,392326;2280,842709;2195,790938;1944,585264;2017,671721;2065,502661;1840,291495;1845,418595;2033,790901;2288,593015;2598,2472
South Asia (IDA & IBRD);TSA;359,267001;312,5370364;324,7265761;314,7518577;349,572377;380,3897151;407,7895414;419,358913;417,0214863;438,3552224;447,4347638;450,7945136;464,4453469;532,9115071;607,3992652;684,7445242
Sub-Saharan Africa (IDA & IBRD countries);TSS;663,1114476;654,598406;628,1578662;570,3146302;546,9936875;610,7364992;614,4873617;622,3423113;584,9981277;574,7321524;596,6178838;554,2404001;588,6058628;718,856999;872,6031506;1008,246679
Trinidad and Tobago;TTO;4150,301855;4318,519996;4398,502236;3754,76716;3959,285053;4249,094373;4579,970821;4554,320308;4790,138924;5387,138813;6435,164683;6939,801184;7053,070804;8807,900379;10293,80541;12327,23317
Tunisia;TUN;1491,122129;1551,376893;1799,110329;1660,875379;1743,154533;1975,900295;2113,586292;2208,205303;2292,712947;2386,589244;2211,826817;2253,04471;2344,413533;2760,414314;3111,382703;3193,206569
Turkey;TUR;2794,35039;2735,707864;2842,369876;3180,187801;2270,337523;2897,866491;3053,947025;3144,385859;4496,496821;4108,123199;4316,548908;3119,56579;3659,939869;4718,199807;6040,607698;7384,251628
Tuvalu;TUV;990,06482;1037,576547;1069,243796;1047,505216;1176,699693;1185,840519;1323,055479;1362,31958;1367,084534;1464,49188;1462,8547;1391,453495;1610,149462;1874,468285;2182,078388;2183,909889
Tanzania;TZA;173,7906392;195,6615379;175,5581268;157,0608183;161,1769355;182,3618837;219,5501888;253,4759513;395,5326846;400,2636844;410,9523276;406,5386686;411,9723458;431,2796931;459,2592825;492,6313793
Uganda;UGA;248,0293672;185,0181481;153,943974;167,9412317;201,6026565;281,9662023;287,3882361;289,5044142;295,405358;261,347861;261,8689977;239,4731859;245,5000794;243,9015264;296,0469361;325,5903736
Ukraine;UKR;1569,739433;1489,689635;1417,868805;1258,136333;1012,105192;935,9680914;872,7091855;991,2301007;835,2602988;635,7662418;635,7089635;779,9771307;878,6182021;1047,502769;1366,017225;1826,932206
Upper middle income;UMC;1296,523333;1411,794368;1358,915905;1454,83174;1563,240272;1728,753152;1862,624411;1965,072136;1924,00802;1802,812949;1967,305684;1976,52624;1966,506735;2187,911293;2607,332363;3115,845058
Uruguay;URY;2990,364248;3578,284729;4082,531892;4720,991306;5458,86395;5985,105857;6317,565767;7329,853491;7713,618771;7250,259428;6875,021328;6284,4559;4090,899267;3624,198052;4120,556611;5226,937806
United States;USA;23888,60001;24342,2589;25418,99078;26387,29373;27694,85342;28690,8757;29967,71272;31459,139;32853,67698;34513,5615;36334,90878;37133,24281;38023,16111;39496,48588;41712,80107;44114,74778
Uzbekistan;UZB;651,4192061;652,8074753;603,3520153;596,9835856;576,4471105;585,9323642;600,5981578;623,0026524;623,2161328;702,4807441;558,2268024;456,7062895;383,343068;396,377979;465,1198869;546,7768502
St. Vincent and the Grenadines;VCT;2236,288774;2364,437626;2574,841233;2650,188506;2678,671406;2925,056523;3070,031338;3223,226285;3465,829184;3625,89458;3676,439642;3985,683402;4272,860898;4447,743813;4810,298503;5070,512702
Venezuela, RB;VEN;2475,380473;2661,033454;2938,161769;2857,938524;2720,367569;3529,589611;3151,269278;3758,844934;3921,718979;4127,107938;4842,037202;4986,675586;3700,879593;3272,615024;4325,696756;5504,976824
British Virgin Islands;VGB;;;;;;;;;;;;;;;;
Virgin Islands (U.S.);VIR;;;;;;;;;;;;;30126,25564;31823,12499;35024,47749;40929,79512
Vietnam;VNM;95,18825018;138,4474544;139,2001366;182,3084018;221,1291812;276,8126665;324,1472069;348,0173981;348,3243262;362,9195028;390,0933261;404,8078662;430,0528671;480,5797992;546,9096058;687,4797356
Vanuatu;VUT;1080,67245;1253,151528;1264,049655;1177,386158;1335,902498;1390,966323;1427,759013;1462,890229;1473,710174;1478,494057;1470,572265;1363,113016;1354,186169;1580,542444;1788,087167;1887,226576
World;WLD;4289,738105;4466,409713;4669,468268;4670,937333;4939,932666;5408,86913;5449,419104;5353,187454;5269,393237;5392,06932;5492,575365;5391,236696;5527,011351;6123,763804;6811,87571;7287,007375
Samoa;WSM;772,5058491;765,8506279;799,4624531;796,5754773;1310,645942;1322,319565;1460,047151;1659,085896;1559,147665;1490,900625;1542,066736;1557,01718;1633,035432;1909,122171;2353,548219;2590,417791
Kosovo;XKX;;;;;;;;;;;1087,762401;1490,361033;1413,532587;1638,104739;2086,537325;2147,464271
Yemen, Rep.;YEM;482,247874;482,0606889;498,9634588;393,7392321;291,4721525;285,5695548;374,0114314;428,06081;384,4998469;451,5711388;554,4486334;550,3602417;579,8529205;620,3827587;709,9653061;832,8444886
South Africa;ZAF;3139,966054;3285,95465;3479,066283;3388,729303;3445,230068;3751,854328;3494,383567;3549,579815;3154,020777;3081,569927;3032,427138;2666,47491;2502,277005;3751,282813;4833,627517;5383,656543
Zambia;ZMB;408,7695347;409,7275736;376,4987744;378,1254719;412,2609845;418,5150707;385,1524409;448,3702068;358,5558862;335,7123907;345,6895544;382,9411785;382,2421724;435,4580833;538,5915064;702,7409406
Zimbabwe;ZWE;841,9729898;809,0521248;619,372594;591,7201625;611,865711;623,2099674;741,0957267;731,9483797;544,9841629;580,0707181;563,0577411;568,3859092;530,5305794;478,007405;482,9984113;476,5553236
